origin.population,ECM.component,ECM.value,receiving.population,ECM.receptor,receptor.value,target.gene,target.value,TF,TF.value,annotation
7,THBS1,0.01,5,ITGA4,1,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGA4,1,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,FAU,0.088,THAP7,0.01,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,FAU,0.088,THAP7,0.01,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGA4,1,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGA4,1,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGA4,1,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGA4,1,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGA4,1,CD74,0.241,BATF3,0.183,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGA4,1,CD74,0.241,BATF3,0.183,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGA4,1,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGA4,1,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGAM,0.139,ACTB,0.01,NFYA,0.088,
8,THBS1,0.01,5,ITGAM,0.139,ACTB,0.01,NFYA,0.088,
7,THBS1,0.01,5,ITGAM,0.139,ACTB,0.01,NFYA,0.088,
8,THBS1,0.01,5,ITGAM,0.139,CD74,0.241,BATF3,0.183,
7,THBS1,0.01,5,ITGAM,0.139,CD74,0.241,BATF3,0.183,
5,THBS1,0.01,5,ITGAM,0.139,FAU,0.088,THAP7,0.01,
7,THBS1,0.01,5,ITGAM,0.139,FAU,0.088,THAP7,0.01,
5,THBS1,0.01,5,ITGAM,0.139,TMSB4X,1,BACH2,0.099,
3,THBS1,0.01,5,ITGAM,0.139,FAU,0.088,THAP7,0.01,
3,THBS1,0.01,5,ITGAM,0.139,TMSB4X,1,BACH2,0.099,
3,THBS1,0.01,5,ITGAM,0.139,MALAT1,0.333,CEBPZ,1,
7,THBS1,0.01,5,ITGAM,0.139,TPT1,0.106,ZBTB17,0.011,
7,THBS1,0.01,5,ITGAM,0.139,MALAT1,0.333,CEBPZ,1,
8,THBS1,0.01,5,ITGAM,0.139,MALAT1,0.333,CEBPZ,1,
3,THBS1,0.01,5,ITGAM,0.139,TPT1,0.106,ZBTB17,0.011,
7,THBS1,0.01,5,ITGAM,0.139,TMSB4X,1,BACH2,0.099,
5,THBS1,0.01,5,ITGAM,0.139,ACTB,0.01,NFYA,0.088,
5,THBS1,0.01,5,ITGAM,0.139,CD74,0.241,BATF3,0.183,
8,THBS1,0.01,5,ITGAM,0.139,FAU,0.088,THAP7,0.01,
3,THBS1,0.01,5,ITGAM,0.139,CD74,0.241,BATF3,0.183,
8,THBS1,0.01,5,ITGAM,0.139,TPT1,0.106,ZBTB17,0.011,
5,THBS1,0.01,5,ITGAM,0.139,MALAT1,0.333,CEBPZ,1,
8,THBS1,0.01,5,ITGAM,0.139,TMSB4X,1,BACH2,0.099,
5,THBS1,0.01,5,ITGAM,0.139,TPT1,0.106,ZBTB17,0.011,
8,THBS1,0.01,5,ITGB1,0.053,MALAT1,0.333,CEBPZ,1,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,CD74,0.241,BATF3,0.183,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGB1,0.053,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGB1,0.053,FAU,0.088,THAP7,0.01,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,MALAT1,0.333,CEBPZ,1,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGB1,0.053,CD74,0.241,BATF3,0.183,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,FAU,0.088,THAP7,0.01,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,CD74,0.241,BATF3,0.183,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,MALAT1,0.333,CEBPZ,1,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,MALAT1,0.333,CEBPZ,1,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGB1,0.053,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
8,THBS1,0.01,5,ITGB1,0.053,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,CD74,0.241,BATF3,0.183,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,FAU,0.088,THAP7,0.01,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,FAU,0.088,THAP7,0.01,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,TMSB4X,1,BACH2,0.099,a4b1 complex is enriched in the population
7,THBS1,0.01,5,ITGB1,0.053,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB1,0.053,ACTB,0.01,NFYA,0.088,a4b1 complex is enriched in the population
5,THBS1,0.01,5,ITGB1,0.053,TPT1,0.106,ZBTB17,0.011,a4b1 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,FAU,0.088,THAP7,0.01,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,FAU,0.088,THAP7,0.01,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,MALAT1,0.333,CEBPZ,1,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,CD74,0.241,BATF3,0.183,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,MALAT1,0.333,CEBPZ,1,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,CD74,0.241,BATF3,0.183,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,MALAT1,0.333,CEBPZ,1,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,MALAT1,0.333,CEBPZ,1,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
3,THBS1,0.01,5,ITGB7,0.032,TPT1,0.106,ZBTB17,0.011,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,FAU,0.088,THAP7,0.01,a4b7 complex is enriched in the population
5,THBS1,0.01,5,ITGB7,0.032,TMSB4X,1,BACH2,0.099,a4b7 complex is enriched in the population
8,THBS1,0.01,5,ITGB7,0.032,CD74,0.241,BATF3,0.183,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,CD74,0.241,BATF3,0.183,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,ACTB,0.01,NFYA,0.088,a4b7 complex is enriched in the population
7,THBS1,0.01,5,ITGB7,0.032,FAU,0.088,THAP7,0.01,a4b7 complex is enriched in the population
7,THBS1,0.01,5,LRP1,0.01,ACTB,0.01,NFYA,0.088,
5,THBS1,0.01,5,LRP1,0.01,TPT1,0.106,ZBTB17,0.011,
3,THBS1,0.01,5,LRP1,0.01,ACTB,0.01,NFYA,0.088,
5,THBS1,0.01,5,LRP1,0.01,CD74,0.241,BATF3,0.183,
3,THBS1,0.01,5,LRP1,0.01,CD74,0.241,BATF3,0.183,
7,THBS1,0.01,5,LRP1,0.01,CD74,0.241,BATF3,0.183,
8,THBS1,0.01,5,LRP1,0.01,CD74,0.241,BATF3,0.183,
3,THBS1,0.01,5,LRP1,0.01,FAU,0.088,THAP7,0.01,
5,THBS1,0.01,5,LRP1,0.01,FAU,0.088,THAP7,0.01,
3,THBS1,0.01,5,LRP1,0.01,TMSB4X,1,BACH2,0.099,
7,THBS1,0.01,5,LRP1,0.01,FAU,0.088,THAP7,0.01,
8,THBS1,0.01,5,LRP1,0.01,FAU,0.088,THAP7,0.01,
3,THBS1,0.01,5,LRP1,0.01,MALAT1,0.333,CEBPZ,1,
7,THBS1,0.01,5,LRP1,0.01,MALAT1,0.333,CEBPZ,1,
5,THBS1,0.01,5,LRP1,0.01,MALAT1,0.333,CEBPZ,1,
8,THBS1,0.01,5,LRP1,0.01,MALAT1,0.333,CEBPZ,1,
5,THBS1,0.01,5,LRP1,0.01,ACTB,0.01,NFYA,0.088,
8,THBS1,0.01,5,LRP1,0.01,TPT1,0.106,ZBTB17,0.011,
7,THBS1,0.01,5,LRP1,0.01,TMSB4X,1,BACH2,0.099,
7,THBS1,0.01,5,LRP1,0.01,TPT1,0.106,ZBTB17,0.011,
5,THBS1,0.01,5,LRP1,0.01,TMSB4X,1,BACH2,0.099,
8,THBS1,0.01,5,LRP1,0.01,TMSB4X,1,BACH2,0.099,
3,THBS1,0.01,5,LRP1,0.01,TPT1,0.106,ZBTB17,0.011,
8,THBS1,0.01,5,LRP1,0.01,ACTB,0.01,NFYA,0.088,
5,THBS1,0.01,7,ITGAM,0.01,RPL23,0.04,THAP4,0.01,
8,THBS1,0.01,7,ITGAM,0.01,TMSB4X,0.402,GLIS2,0.121,
5,THBS1,0.01,7,ITGAM,0.01,ACTB,0.01,CREB3L2,0.822,
7,THBS1,0.01,7,ITGAM,0.01,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGAM,0.01,MALAT1,1,BCL11A,0.172,
7,THBS1,0.01,7,ITGAM,0.01,RPL13,0.123,ZFPM1,1,
8,THBS1,0.01,7,ITGAM,0.01,RPL13,0.123,ZFPM1,1,
3,THBS1,0.01,7,ITGAM,0.01,RPL23,0.04,THAP4,0.01,
7,THBS1,0.01,7,ITGAM,0.01,RPL23,0.04,THAP4,0.01,
8,THBS1,0.01,7,ITGAM,0.01,RPL23,0.04,THAP4,0.01,
8,THBS1,0.01,7,ITGAM,0.01,MALAT1,1,BCL11A,0.172,
3,THBS1,0.01,7,ITGAM,0.01,MALAT1,1,BCL11A,0.172,
7,THBS1,0.01,7,ITGAM,0.01,TMSB4X,0.402,GLIS2,0.121,
7,THBS1,0.01,7,ITGAM,0.01,MALAT1,1,BCL11A,0.172,
3,THBS1,0.01,7,ITGAM,0.01,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGAM,0.01,RPL13,0.123,ZFPM1,1,
8,THBS1,0.01,7,ITGAM,0.01,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGAM,0.01,TMSB4X,0.402,GLIS2,0.121,
3,THBS1,0.01,7,ITGAM,0.01,TMSB4X,0.402,GLIS2,0.121,
3,THBS1,0.01,7,ITGAM,0.01,RPL13,0.123,ZFPM1,1,
8,THBS1,0.01,7,ITGB1,1,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGB1,1,MALAT1,1,BCL11A,0.172,
8,THBS1,0.01,7,ITGB1,1,MALAT1,1,BCL11A,0.172,
7,THBS1,0.01,7,ITGB1,1,RPL13,0.123,ZFPM1,1,
3,THBS1,0.01,7,ITGB1,1,RPL23,0.04,THAP4,0.01,
3,THBS1,0.01,7,ITGB1,1,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGB1,1,ACTB,0.01,CREB3L2,0.822,
5,THBS1,0.01,7,ITGB1,1,RPL23,0.04,THAP4,0.01,
7,THBS1,0.01,7,ITGB1,1,ACTB,0.01,CREB3L2,0.822,
3,THBS1,0.01,7,ITGB1,1,TMSB4X,0.402,GLIS2,0.121,
8,THBS1,0.01,7,ITGB1,1,RPL23,0.04,THAP4,0.01,
7,THBS1,0.01,7,ITGB1,1,RPL23,0.04,THAP4,0.01,
5,THBS1,0.01,7,ITGB1,1,TMSB4X,0.402,GLIS2,0.121,
7,THBS1,0.01,7,ITGB1,1,TMSB4X,0.402,GLIS2,0.121,
3,THBS1,0.01,7,ITGB1,1,RPL13,0.123,ZFPM1,1,
8,THBS1,0.01,7,ITGB1,1,TMSB4X,0.402,GLIS2,0.121,
5,THBS1,0.01,7,ITGB1,1,RPL13,0.123,ZFPM1,1,
8,THBS1,0.01,7,ITGB1,1,RPL13,0.123,ZFPM1,1,
3,THBS1,0.01,7,ITGB1,1,MALAT1,1,BCL11A,0.172,
7,THBS1,0.01,7,ITGB1,1,MALAT1,1,BCL11A,0.172,
