origin.population,ECM.component,ECM.value,receiving.population,ECM.receptor,receptor.value,target.gene,target.value,TF,TF.value,annotation
12,COL4A1,0.124,12,ITGB4,0.041,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGB4,0.041,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGB4,0.041,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGB4,0.041,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGB4,0.041,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGB5,0.052,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGB5,0.052,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGB5,0.052,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGB5,0.052,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGB5,0.052,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGB5,0.052,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGB5,0.052,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGB5,0.052,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGB5,0.052,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGB5,0.052,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGB5,0.052,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGB5,0.052,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,IGFBP3,0.04,12,PRKDC,0.014,TAGLN,0.643,FOXC1,1,
12,IGFBP3,0.04,12,PRKDC,0.014,MGP,0.206,FOXC1,1,
12,IGFBP3,0.04,12,PRKDC,0.014,TPM2,0.01,MYC,0.01,
12,IGFBP3,0.04,12,PRKDC,0.014,VIM,1,FOXC1,1,
12,FN1,1,12,SDC1,0.099,MGP,0.206,FOXC1,1,
12,FN1,1,12,SDC1,0.099,TPM2,0.01,MYC,0.01,
12,COL1A1,0.732,12,SDC1,0.099,TPM2,0.01,MYC,0.01,
12,COL4A1,0.124,12,SDC1,0.099,MGP,0.206,FOXC1,1,
12,FN1,1,12,SDC1,0.099,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,SDC1,0.099,MGP,0.206,FOXC1,1,
12,COL4A1,0.124,12,SDC1,0.099,TAGLN,0.643,FOXC1,1,
12,COL1A1,0.732,12,SDC1,0.099,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,SDC1,0.099,TAGLN,0.643,FOXC1,1,
12,COL4A1,0.124,12,SDC1,0.099,TPM2,0.01,MYC,0.01,
12,COL4A1,0.124,12,SDC1,0.099,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,SDC1,0.099,VIM,1,FOXC1,1,
12,FN1,1,12,SDC4,0.059,MGP,0.206,FOXC1,1,
12,COL4A1,0.124,12,SDC4,0.059,MGP,0.206,FOXC1,1,
12,COL1A1,0.732,12,SDC4,0.059,MGP,0.206,FOXC1,1,
12,FN1,1,12,SDC4,0.059,TPM2,0.01,MYC,0.01,
12,COL4A1,0.124,12,SDC4,0.059,TPM2,0.01,MYC,0.01,
12,COL1A1,0.732,12,SDC4,0.059,VIM,1,FOXC1,1,
12,COL4A1,0.124,12,SDC4,0.059,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,SDC4,0.059,TAGLN,0.643,FOXC1,1,
12,COL4A1,0.124,12,SDC4,0.059,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,SDC4,0.059,TAGLN,0.643,FOXC1,1,
12,COL1A1,0.732,12,SDC4,0.059,TPM2,0.01,MYC,0.01,
12,FN1,1,12,SDC4,0.059,VIM,1,FOXC1,1,
12,FN1,1,12,TFRC,0.481,MGP,0.206,FOXC1,1,
12,FN1,1,12,TFRC,0.481,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,TFRC,0.481,VIM,1,FOXC1,1,
12,FN1,1,12,TFRC,0.481,TPM2,0.01,MYC,0.01,
12,FN1,1,12,VHL,0.025,MGP,0.206,FOXC1,1,
12,FN1,1,12,VHL,0.025,VIM,1,FOXC1,1,
12,FN1,1,12,VHL,0.025,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,VHL,0.025,TPM2,0.01,MYC,0.01,
7,FN1,0.646,7,CCN2,0.017,SFTPB,0.01,RARA,1,
7,FN1,0.646,7,CCN2,0.017,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,CCN2,0.017,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,CCN2,0.017,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,CD44,0.324,FN1,0.111,MECOM,0.191,
7,LAMA4,0.013,7,CD44,0.324,SFTPB,0.01,RARA,1,
7,SPP1,1,7,CD44,0.324,SFTPB,0.01,RARA,1,
7,FN1,0.646,7,CD44,0.324,SFTPB,0.01,RARA,1,
7,SPP1,1,7,CD44,0.324,COL1A1,1,NFATC4,0.01,
7,LAMA4,0.013,7,CD44,0.324,FN1,0.111,MECOM,0.191,
7,SPP1,1,7,CD44,0.324,FN1,0.111,MECOM,0.191,
7,LAMA4,0.013,7,CD44,0.324,COL1A1,1,NFATC4,0.01,
7,LAMA4,0.013,7,CD44,0.324,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,CD44,0.324,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,CD44,0.324,TMSB4X,0.684,NFATC4,0.01,
7,SPP1,1,7,CD44,0.324,TMSB4X,0.684,NFATC4,0.01,
7,THBS1,0.016,7,CD47,0.044,COL1A1,1,NFATC4,0.01,
7,THBS1,0.016,7,CD47,0.044,FN1,0.111,MECOM,0.191,
7,THBS1,0.016,7,CD47,0.044,SFTPB,0.01,RARA,1,
7,THBS1,0.016,7,CD47,0.044,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,DDR1,0.108,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,DDR1,0.108,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,DDR1,0.108,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,DDR1,0.108,SFTPB,0.01,RARA,1,
7,FN1,0.646,7,EGFR,0.046,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,EGFR,0.046,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,EGFR,0.046,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,EGFR,0.046,SFTPB,0.01,RARA,1,
7,CCN2,0.01,7,FN1,0.88,COL1A1,1,NFATC4,0.01,
7,CCN2,0.01,7,FN1,0.88,SFTPB,0.01,RARA,1,
7,FN1,0.646,7,FN1,0.88,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,FN1,0.88,SFTPB,0.01,RARA,1,
7,FN1,0.646,7,FN1,0.88,COL1A1,1,NFATC4,0.01,
7,CCN2,0.01,7,FN1,0.88,TMSB4X,0.684,NFATC4,0.01,
7,CCN2,0.01,7,FN1,0.88,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,FN1,0.88,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,IGF2R,0.018,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,IGF2R,0.018,FN1,0.111,MECOM,0.191,
7,FN1,0.646,7,IGF2R,0.018,TMSB4X,0.684,NFATC4,0.01,
7,FN1,0.646,7,IGF2R,0.018,SFTPB,0.01,RARA,1,
7,SPARC,0.248,7,ILF3,0.102,FN1,0.111,MECOM,0.191,
7,SPARC,0.248,7,ILF3,0.102,TMSB4X,0.684,NFATC4,0.01,
7,SPARC,0.248,7,ILF3,0.102,SFTPB,0.01,RARA,1,
7,SPARC,0.248,7,ILF3,0.102,COL1A1,1,NFATC4,0.01,
7,FN1,0.646,7,ITGA1,0.019,FN1,0.111,MECOM,0.191,a1b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA1,0.019,TMSB4X,0.684,NFATC4,0.01,a1b1 complex is enriched in the population
7,FN1,0.646,7,ITGA1,0.019,SFTPB,0.01,RARA,1,a1b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA1,0.019,SFTPB,0.01,RARA,1,a1b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA1,0.019,FN1,0.111,MECOM,0.191,a1b1 complex is enriched in the population
7,FN1,0.646,7,ITGA1,0.019,TMSB4X,0.684,NFATC4,0.01,a1b1 complex is enriched in the population
7,SPP1,1,7,ITGA1,0.019,TMSB4X,0.684,NFATC4,0.01,a1b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA1,0.019,SFTPB,0.01,RARA,1,a1b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA1,0.019,COL1A1,1,NFATC4,0.01,a1b1 complex is enriched in the population
7,SPP1,1,7,ITGA1,0.019,SFTPB,0.01,RARA,1,a1b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA1,0.019,COL1A1,1,NFATC4,0.01,a1b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA1,0.019,FN1,0.111,MECOM,0.191,a1b1 complex is enriched in the population
7,SPP1,1,7,ITGA1,0.019,COL1A1,1,NFATC4,0.01,a1b1 complex is enriched in the population
7,SPP1,1,7,ITGA1,0.019,FN1,0.111,MECOM,0.191,a1b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA1,0.019,TMSB4X,0.684,NFATC4,0.01,a1b1 complex is enriched in the population
7,FN1,0.646,7,ITGA1,0.019,COL1A1,1,NFATC4,0.01,a1b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA2,0.069,FN1,0.111,MECOM,0.191,a2b1 complex is enriched in the population
7,SPP1,1,7,ITGA2,0.069,SFTPB,0.01,RARA,1,a2b1 complex is enriched in the population
7,FN1,0.646,7,ITGA2,0.069,TMSB4X,0.684,NFATC4,0.01,a2b1 complex is enriched in the population
7,FN1,0.646,7,ITGA2,0.069,SFTPB,0.01,RARA,1,a2b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA2,0.069,COL1A1,1,NFATC4,0.01,a2b1 complex is enriched in the population
7,SPP1,1,7,ITGA2,0.069,COL1A1,1,NFATC4,0.01,a2b1 complex is enriched in the population
7,FN1,0.646,7,ITGA2,0.069,COL1A1,1,NFATC4,0.01,a2b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA2,0.069,FN1,0.111,MECOM,0.191,a2b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA2,0.069,SFTPB,0.01,RARA,1,a2b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA2,0.069,SFTPB,0.01,RARA,1,a2b1 complex is enriched in the population
7,SPP1,1,7,ITGA2,0.069,TMSB4X,0.684,NFATC4,0.01,a2b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA2,0.069,COL1A1,1,NFATC4,0.01,a2b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA2,0.069,TMSB4X,0.684,NFATC4,0.01,a2b1 complex is enriched in the population
7,SPP1,1,7,ITGA2,0.069,FN1,0.111,MECOM,0.191,a2b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA2,0.069,TMSB4X,0.684,NFATC4,0.01,a2b1 complex is enriched in the population
7,FN1,0.646,7,ITGA2,0.069,FN1,0.111,MECOM,0.191,a2b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA3,0.022,SFTPB,0.01,RARA,1,a3b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA3,0.022,TMSB4X,0.684,NFATC4,0.01,a3b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA3,0.022,TMSB4X,0.684,NFATC4,0.01,a3b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA3,0.022,FN1,0.111,MECOM,0.191,a3b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA3,0.022,COL1A1,1,NFATC4,0.01,a3b1 complex is enriched in the population
7,FN1,0.646,7,ITGA3,0.022,COL1A1,1,NFATC4,0.01,a3b1 complex is enriched in the population
7,FN1,0.646,7,ITGA3,0.022,FN1,0.111,MECOM,0.191,a3b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA3,0.022,FN1,0.111,MECOM,0.191,a3b1 complex is enriched in the population
7,SPP1,1,7,ITGA3,0.022,SFTPB,0.01,RARA,1,a3b1 complex is enriched in the population
7,FN1,0.646,7,ITGA3,0.022,SFTPB,0.01,RARA,1,a3b1 complex is enriched in the population
7,SPP1,1,7,ITGA3,0.022,COL1A1,1,NFATC4,0.01,a3b1 complex is enriched in the population
7,SPP1,1,7,ITGA3,0.022,FN1,0.111,MECOM,0.191,a3b1 complex is enriched in the population
7,SPP1,1,7,ITGA3,0.022,TMSB4X,0.684,NFATC4,0.01,a3b1 complex is enriched in the population
7,FN1,0.646,7,ITGA3,0.022,TMSB4X,0.684,NFATC4,0.01,a3b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA3,0.022,SFTPB,0.01,RARA,1,a3b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA3,0.022,COL1A1,1,NFATC4,0.01,a3b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA5,0.01,SFTPB,0.01,RARA,1,a5b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA5,0.01,FN1,0.111,MECOM,0.191,a5b1 complex is enriched in the population
7,CCN2,0.01,7,ITGA5,0.01,SFTPB,0.01,RARA,1,a5b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA5,0.01,TMSB4X,0.684,NFATC4,0.01,a5b1 complex is enriched in the population
7,SPP1,1,7,ITGA5,0.01,COL1A1,1,NFATC4,0.01,a5b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA5,0.01,COL1A1,1,NFATC4,0.01,a5b1 complex is enriched in the population
7,CCN2,0.01,7,ITGA5,0.01,COL1A1,1,NFATC4,0.01,a5b1 complex is enriched in the population
7,SPP1,1,7,ITGA5,0.01,TMSB4X,0.684,NFATC4,0.01,a5b1 complex is enriched in the population
7,FN1,0.646,7,ITGA5,0.01,SFTPB,0.01,RARA,1,a5b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA5,0.01,SFTPB,0.01,RARA,1,a5b1 complex is enriched in the population
7,CCN2,0.01,7,ITGA5,0.01,FN1,0.111,MECOM,0.191,a5b1 complex is enriched in the population
7,FN1,0.646,7,ITGA5,0.01,TMSB4X,0.684,NFATC4,0.01,a5b1 complex is enriched in the population
7,FN1,0.646,7,ITGA5,0.01,COL1A1,1,NFATC4,0.01,a5b1 complex is enriched in the population
7,SPP1,1,7,ITGA5,0.01,FN1,0.111,MECOM,0.191,a5b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA5,0.01,COL1A1,1,NFATC4,0.01,a5b1 complex is enriched in the population
7,CCN2,0.01,7,ITGA5,0.01,TMSB4X,0.684,NFATC4,0.01,a5b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA5,0.01,FN1,0.111,MECOM,0.191,a5b1 complex is enriched in the population
7,SPP1,1,7,ITGA5,0.01,SFTPB,0.01,RARA,1,a5b1 complex is enriched in the population
7,FN1,0.646,7,ITGA5,0.01,FN1,0.111,MECOM,0.191,a5b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA5,0.01,TMSB4X,0.684,NFATC4,0.01,a5b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b4 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b4 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b4 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b4 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b1 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b4 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b1 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b4 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b1 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b4 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b4 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b1 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b4 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b1 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b4 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b1 complex is enriched in the population
7,SPP1,1,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b4 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b1 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,SFTPB,0.01,RARA,1,a6b4 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b4 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b1 complex is enriched in the population
7,FN1,0.646,7,ITGA6,0.043,TMSB4X,0.684,NFATC4,0.01,a6b4 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b1 complex is enriched in the population
7,THBS1,0.016,7,ITGA6,0.043,COL1A1,1,NFATC4,0.01,a6b4 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b1 complex is enriched in the population
7,LAMA4,0.013,7,ITGA6,0.043,FN1,0.111,MECOM,0.191,a6b4 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb6 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb8 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb5 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb1 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb6 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb8 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb5 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb1 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb6 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb8 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb5 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb1 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb6 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb8 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb5 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb1 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb6 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb8 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb5 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb1 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb6 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb8 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb5 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb1 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb6 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb8 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb5 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb1 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb6 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb8 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb5 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb1 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb6 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb8 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb5 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb1 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb6 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb8 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb5 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb1 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb6 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb8 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb5 complex is enriched in the population
7,AGRN,0.043,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb1 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb6 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb8 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb5 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb1 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb6 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb8 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb5 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb1 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb6 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb8 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb5 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb1 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb6 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb8 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb5 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,SFTPB,0.01,RARA,1,aVb1 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb6 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb8 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb5 complex is enriched in the population
7,SPP1,1,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb1 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb6 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb8 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb5 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb1 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb6 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb8 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb5 complex is enriched in the population
7,THBS1,0.016,7,ITGAV,0.035,FN1,0.111,MECOM,0.191,aVb1 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb6 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb8 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb5 complex is enriched in the population
7,LAMA4,0.013,7,ITGAV,0.035,TMSB4X,0.684,NFATC4,0.01,aVb1 complex is enriched in the population
7,FN1,0.646,7,ITGAV,0.035,COL1A1,1,NFATC4,0.01,aVb6 complex is enriched in the population
