origin.population,ECM.component,ECM.value,receiving.population,ECM.receptor,receptor.value,target.gene,target.value,TF,TF.value,annotation
13,LAMB1,1,13,PTPRF,0.321,BSG,1,RREB1,0.01,
13,LAMB1,1,13,SDC2,0.185,APOE,0.01,ESRRG,1,
13,LAMB1,1,13,SDC2,0.185,BSG,1,RREB1,0.01,
13,COL1A1,0.178,13,SDC4,0.625,APOE,0.01,ESRRG,1,
13,COL1A1,0.178,13,SDC4,0.625,BSG,1,RREB1,0.01,
14,AGRN,1,14,DAG1,0.02,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,DAG1,0.02,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,DAG1,0.02,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,DAG1,0.02,SNAP25,1,PEG3,1,
14,AGRN,1,14,ITGAV,0.291,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,ITGAV,0.291,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,ITGAV,0.291,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,ITGAV,0.291,SNAP25,1,PEG3,1,
14,AGRN,1,14,LRP1,0.158,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,LRP1,0.158,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,LRP1,0.158,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,LRP1,0.158,SNAP25,1,PEG3,1,
14,AGRN,1,14,LRP8,0.231,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,LRP8,0.231,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,LRP8,0.231,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,LRP8,0.231,SNAP25,1,PEG3,1,
14,AGRN,1,14,NCAM1,0.185,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,NCAM1,0.185,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,NCAM1,0.185,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,NCAM1,0.185,SNAP25,1,PEG3,1,
14,SLIT2,0.01,14,PTCH1,0.01,ATP1B1,0.266,ESRRG,0.01,
14,SLIT2,0.01,14,PTCH1,0.01,ATP2B2,0.01,POU3F3,0.437,
14,SLIT2,0.01,14,PTCH1,0.01,NDRG4,0.029,POU3F3,0.437,
14,SLIT2,0.01,14,PTCH1,0.01,SNAP25,1,PEG3,1,
14,AGRN,1,14,PTPRS,1,ATP1B1,0.266,ESRRG,0.01,
14,AGRN,1,14,PTPRS,1,ATP2B2,0.01,POU3F3,0.437,
14,AGRN,1,14,PTPRS,1,NDRG4,0.029,POU3F3,0.437,
14,AGRN,1,14,PTPRS,1,SNAP25,1,PEG3,1,
14,SLIT2,0.01,14,ROBO2,0.213,ATP1B1,0.266,ESRRG,0.01,
14,SLIT2,0.01,14,ROBO2,0.213,ATP2B2,0.01,POU3F3,0.437,
14,SLIT2,0.01,14,ROBO2,0.213,NDRG4,0.029,POU3F3,0.437,
14,SLIT2,0.01,14,ROBO2,0.213,SNAP25,1,PEG3,1,
14,SLIT2,0.01,14,ROBO3,0.06,ATP1B1,0.266,ESRRG,0.01,
14,SLIT2,0.01,14,ROBO3,0.06,ATP2B2,0.01,POU3F3,0.437,
14,SLIT2,0.01,14,ROBO3,0.06,NDRG4,0.029,POU3F3,0.437,
14,SLIT2,0.01,14,ROBO3,0.06,SNAP25,1,PEG3,1,
15,AGRN,0.278,15,DAG1,0.04,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,DAG1,0.04,SLC17A7,0.516,SOX17,0.01,
15,AGRN,0.278,15,DAG1,0.04,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,DAG1,0.04,GPM6A,0.27,PEG3,1,
15,SLIT1,1,15,GPC1,0.035,RTN1,0.01,EMX2,0.01,
15,SLIT1,1,15,GPC1,0.035,SLC17A7,0.516,SOX17,0.01,
15,SLIT1,1,15,GPC1,0.035,CST3,1,JDP2,0.013,
15,SLIT1,1,15,GPC1,0.035,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,ITGAV,0.061,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,ITGAV,0.061,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,ITGAV,0.061,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,ITGAV,0.061,SLC17A7,0.516,SOX17,0.01,
15,AGRN,0.278,15,LRP1,0.035,SLC17A7,0.516,SOX17,0.01,
15,AGRN,0.278,15,LRP1,0.035,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,LRP1,0.035,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,LRP1,0.035,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,LRP8,0.298,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,LRP8,0.298,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,LRP8,0.298,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,LRP8,0.298,SLC17A7,0.516,SOX17,0.01,
15,GAS6,0.01,15,MERTK,0.01,RTN1,0.01,EMX2,0.01,
15,GAS6,0.01,15,MERTK,0.01,SLC17A7,0.516,SOX17,0.01,
15,GAS6,0.01,15,MERTK,0.01,CST3,1,JDP2,0.013,
15,GAS6,0.01,15,MERTK,0.01,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,NCAM1,0.484,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,NCAM1,0.484,SLC17A7,0.516,SOX17,0.01,
15,AGRN,0.278,15,NCAM1,0.484,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,NCAM1,0.484,GPM6A,0.27,PEG3,1,
15,AGRN,0.278,15,PTPRS,1,RTN1,0.01,EMX2,0.01,
15,AGRN,0.278,15,PTPRS,1,SLC17A7,0.516,SOX17,0.01,
15,AGRN,0.278,15,PTPRS,1,CST3,1,JDP2,0.013,
15,AGRN,0.278,15,PTPRS,1,GPM6A,0.27,PEG3,1,
15,GAS6,0.01,15,TYRO3,0.078,RTN1,0.01,EMX2,0.01,
15,GAS6,0.01,15,TYRO3,0.078,CST3,1,JDP2,0.013,
15,GAS6,0.01,15,TYRO3,0.078,GPM6A,0.27,PEG3,1,
15,GAS6,0.01,15,TYRO3,0.078,SLC17A7,0.516,SOX17,0.01,
16,AGRN,0.059,16,ATXN7,0.01,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,ATXN7,0.01,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,ATXN7,0.01,OLFM1,0.966,RREB1,0.01,
16,AGRN,0.059,16,ATXN7,0.01,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,ATXN7,0.01,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,ATXN7,0.01,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,ATXN7,0.01,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,ATXN7,0.01,NCDN,1,RREB1,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,CACNA1A,0.38,ATP1B1,0.583,ESRRG,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,ATP1B1,0.583,ESRRG,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,CAMK2A,0.01,EBF2,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,CAMK2A,0.01,EBF2,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,CAMK2B,0.723,EGR3,0.017,
16,LAMB1,0.01,16,CACNA1A,0.38,OLFM1,0.966,RREB1,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,OLFM1,0.966,RREB1,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,CACNA1A,0.38,PPP3CA,0.256,GLIS3,1,
16,LTBP4,0.075,16,CACNA1A,0.38,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,CACNA1A,0.38,CAMK2A,0.01,EBF2,0.01,
16,LAMB1,0.01,16,CACNA1A,0.38,CAMK2B,0.723,EGR3,0.017,
16,MATN2,0.032,16,CACNA1A,0.38,CAMK2B,0.723,EGR3,0.017,
16,LTBP4,0.075,16,CACNA1A,0.38,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,CACNA1A,0.38,FTH1,0.139,ZFPM1,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,CACNA1A,0.38,NCDN,1,RREB1,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,NCDN,1,RREB1,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,NCDN,1,RREB1,0.01,
16,LTBP4,0.075,16,CACNA1A,0.38,OLFM1,0.966,RREB1,0.01,
16,MATN2,0.032,16,CACNA1A,0.38,PPP3CA,0.256,GLIS3,1,
16,MATN2,0.032,16,CACNA1A,0.38,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,CACNA1A,0.38,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,DAG1,0.077,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,DAG1,0.077,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,DAG1,0.077,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,DAG1,0.077,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,DAG1,0.077,OLFM1,0.966,RREB1,0.01,
16,AGRN,0.059,16,DAG1,0.077,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,DAG1,0.077,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,DAG1,0.077,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,DAG1,0.077,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,DAG1,0.077,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,DAG1,0.077,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,DAG1,0.077,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,DAG1,0.077,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,DAG1,0.077,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,DAG1,0.077,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,DAG1,0.077,TMSB4X,0.854,MEF2C,0.059,
16,SLIT1,1,16,GPC1,0.201,ATP1B1,0.583,ESRRG,0.01,
16,SLIT1,1,16,GPC1,0.201,TMSB4X,0.854,MEF2C,0.059,
16,SLIT1,1,16,GPC1,0.201,CAMK2B,0.723,EGR3,0.017,
16,SLIT1,1,16,GPC1,0.201,OLFM1,0.966,RREB1,0.01,
16,SLIT1,1,16,GPC1,0.201,CAMK2A,0.01,EBF2,0.01,
16,SLIT1,1,16,GPC1,0.201,FTH1,0.139,ZFPM1,0.01,
16,SLIT1,1,16,GPC1,0.201,NCDN,1,RREB1,0.01,
16,SLIT1,1,16,GPC1,0.201,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,ITGA7,0.085,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,ITGA7,0.085,CAMK2A,0.01,EBF2,0.01,
16,LAMB1,0.01,16,ITGA7,0.085,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,ITGA7,0.085,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,ITGA7,0.085,CAMK2B,0.723,EGR3,0.017,
16,LAMB1,0.01,16,ITGA7,0.085,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,ITGA7,0.085,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,ITGA7,0.085,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,ITGA8,0.122,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,ITGA8,0.122,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,ITGA8,0.122,CAMK2B,0.723,EGR3,0.017,
16,LAMB1,0.01,16,ITGA8,0.122,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,ITGA8,0.122,CAMK2A,0.01,EBF2,0.01,
16,LAMB1,0.01,16,ITGA8,0.122,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,ITGA8,0.122,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,ITGA8,0.122,OLFM1,0.966,RREB1,0.01,
16,AGRN,0.059,16,ITGAV,0.085,FTH1,0.139,ZFPM1,0.01,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,ATP1B1,0.583,ESRRG,0.01,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,TMSB4X,0.854,MEF2C,0.059,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,NCDN,1,RREB1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,TMSB4X,0.854,MEF2C,0.059,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,CAMK2A,0.01,EBF2,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,CAMK2B,0.723,EGR3,0.017,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,CAMK2A,0.01,EBF2,0.01,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,PPP3CA,0.256,GLIS3,1,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,OLFM1,0.966,RREB1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,PPP3CA,0.256,GLIS3,1,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,OLFM1,0.966,RREB1,0.01,aVb8 complex is enriched in the population
16,AGRN,0.059,16,ITGAV,0.085,CAMK2B,0.723,EGR3,0.017,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,NCDN,1,RREB1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,FTH1,0.139,ZFPM1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGAV,0.085,ATP1B1,0.583,ESRRG,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,CAMK2B,0.723,EGR3,0.017,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,OLFM1,0.966,RREB1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,NCDN,1,RREB1,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,CAMK2A,0.01,EBF2,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,PPP3CA,0.256,GLIS3,1,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,TMSB4X,0.854,MEF2C,0.059,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,ATP1B1,0.583,ESRRG,0.01,aVb8 complex is enriched in the population
16,LAMB1,0.01,16,ITGB8,0.143,FTH1,0.139,ZFPM1,0.01,aVb8 complex is enriched in the population
16,AGRN,0.059,16,LRP1,0.089,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,LRP1,0.089,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,LRP1,0.089,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,LRP1,0.089,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,LRP1,0.089,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,LRP1,0.089,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,LRP1,0.089,NCDN,1,RREB1,0.01,
16,AGRN,0.059,16,LRP1,0.089,OLFM1,0.966,RREB1,0.01,
16,AGRN,0.059,16,LRP8,0.289,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,LRP8,0.289,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,LRP8,0.289,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,LRP8,0.289,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,LRP8,0.289,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,LRP8,0.289,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,LRP8,0.289,NCDN,1,RREB1,0.01,
16,AGRN,0.059,16,LRP8,0.289,OLFM1,0.966,RREB1,0.01,
16,NTNG1,0.021,16,LRRC4C,0.077,ATP1B1,0.583,ESRRG,0.01,
16,NTNG1,0.021,16,LRRC4C,0.077,PPP3CA,0.256,GLIS3,1,
16,NTNG1,0.021,16,LRRC4C,0.077,TMSB4X,0.854,MEF2C,0.059,
16,NTNG1,0.021,16,LRRC4C,0.077,OLFM1,0.966,RREB1,0.01,
16,NTNG1,0.021,16,LRRC4C,0.077,CAMK2A,0.01,EBF2,0.01,
16,NTNG1,0.021,16,LRRC4C,0.077,CAMK2B,0.723,EGR3,0.017,
16,NTNG1,0.021,16,LRRC4C,0.077,FTH1,0.139,ZFPM1,0.01,
16,NTNG1,0.021,16,LRRC4C,0.077,NCDN,1,RREB1,0.01,
16,AGRN,0.059,16,NCAM1,0.904,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,NCAM1,0.904,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,NCAM1,0.904,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,NCAM1,0.904,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,NCAM1,0.904,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,NCAM1,0.904,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,NCAM1,0.904,NCDN,1,RREB1,0.01,
16,AGRN,0.059,16,NCAM1,0.904,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,CAMK2B,0.723,EGR3,0.017,
16,LAMB1,0.01,16,PDIA3,0.655,CAMK2A,0.01,EBF2,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,PDIA3,0.655,PPP3CA,0.256,GLIS3,1,
16,LAMB1,0.01,16,PDIA3,0.655,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,PTPRS,1,ATP1B1,0.583,ESRRG,0.01,
16,AGRN,0.059,16,PTPRS,1,CAMK2A,0.01,EBF2,0.01,
16,AGRN,0.059,16,PTPRS,1,OLFM1,0.966,RREB1,0.01,
16,AGRN,0.059,16,PTPRS,1,PPP3CA,0.256,GLIS3,1,
16,AGRN,0.059,16,PTPRS,1,TMSB4X,0.854,MEF2C,0.059,
16,AGRN,0.059,16,PTPRS,1,CAMK2B,0.723,EGR3,0.017,
16,AGRN,0.059,16,PTPRS,1,FTH1,0.139,ZFPM1,0.01,
16,AGRN,0.059,16,PTPRS,1,NCDN,1,RREB1,0.01,
16,NTNG1,0.021,16,RPN1,0.276,ATP1B1,0.583,ESRRG,0.01,
16,NTNG1,0.021,16,RPN1,0.276,CAMK2A,0.01,EBF2,0.01,
16,NTNG1,0.021,16,RPN1,0.276,TMSB4X,0.854,MEF2C,0.059,
16,NTNG1,0.021,16,RPN1,0.276,CAMK2B,0.723,EGR3,0.017,
16,NTNG1,0.021,16,RPN1,0.276,PPP3CA,0.256,GLIS3,1,
16,NTNG1,0.021,16,RPN1,0.276,FTH1,0.139,ZFPM1,0.01,
16,NTNG1,0.021,16,RPN1,0.276,NCDN,1,RREB1,0.01,
16,NTNG1,0.021,16,RPN1,0.276,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,SV2A,0.592,ATP1B1,0.583,ESRRG,0.01,
16,LAMB1,0.01,16,SV2A,0.592,CAMK2A,0.01,EBF2,0.01,
16,LAMB1,0.01,16,SV2A,0.592,TMSB4X,0.854,MEF2C,0.059,
16,LAMB1,0.01,16,SV2A,0.592,CAMK2B,0.723,EGR3,0.017,
16,LAMB1,0.01,16,SV2A,0.592,FTH1,0.139,ZFPM1,0.01,
16,LAMB1,0.01,16,SV2A,0.592,NCDN,1,RREB1,0.01,
16,LAMB1,0.01,16,SV2A,0.592,OLFM1,0.966,RREB1,0.01,
16,LAMB1,0.01,16,SV2A,0.592,PPP3CA,0.256,GLIS3,1,
17,AGRN,1,17,DAG1,0.041,ATP1B1,0.277,ESRRG,0.01,
17,AGRN,1,17,DAG1,0.041,CST3,0.01,JDP2,0.01,
17,AGRN,1,17,DAG1,0.041,MBP,1,GCM2,0.01,
17,AGRN,1,17,DAG1,0.041,PLP1,0.112,POU3F3,1,
17,SLIT1,0.01,17,DCC,0.014,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,DCC,0.014,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,DCC,0.014,PLP1,0.112,POU3F3,1,
17,SLIT1,0.01,17,DCC,0.014,CST3,0.01,JDP2,0.01,
17,SLIT2,0.825,17,DCC,0.014,CST3,0.01,JDP2,0.01,
17,SLIT1,0.01,17,DCC,0.014,PLP1,0.112,POU3F3,1,
17,SLIT1,0.01,17,DCC,0.014,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,DCC,0.014,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,GPC1,0.037,ATP1B1,0.277,ESRRG,0.01,
17,SLIT1,0.01,17,GPC1,0.037,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,GPC1,0.037,CST3,0.01,JDP2,0.01,
17,SLIT1,0.01,17,GPC1,0.037,CST3,0.01,JDP2,0.01,
17,SLIT1,0.01,17,GPC1,0.037,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,GPC1,0.037,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,GPC1,0.037,PLP1,0.112,POU3F3,1,
17,SLIT1,0.01,17,GPC1,0.037,PLP1,0.112,POU3F3,1,
17,AGRN,1,17,ITGAV,0.054,PLP1,0.112,POU3F3,1,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGAV,0.054,ATP1B1,0.277,ESRRG,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGAV,0.054,MBP,1,GCM2,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGAV,0.054,CST3,0.01,JDP2,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGB1,0.014,CST3,0.01,JDP2,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGB1,0.014,PLP1,0.112,POU3F3,1,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGB1,0.014,MBP,1,GCM2,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,ITGB1,0.014,ATP1B1,0.277,ESRRG,0.01,aVb1 complex is enriched in the population
17,AGRN,1,17,LRP1,0.16,ATP1B1,0.277,ESRRG,0.01,
17,AGRN,1,17,LRP1,0.16,CST3,0.01,JDP2,0.01,
17,AGRN,1,17,LRP1,0.16,MBP,1,GCM2,0.01,
17,AGRN,1,17,LRP1,0.16,PLP1,0.112,POU3F3,1,
17,AGRN,1,17,LRP8,0.386,ATP1B1,0.277,ESRRG,0.01,
17,AGRN,1,17,LRP8,0.386,CST3,0.01,JDP2,0.01,
17,AGRN,1,17,LRP8,0.386,MBP,1,GCM2,0.01,
17,AGRN,1,17,LRP8,0.386,PLP1,0.112,POU3F3,1,
17,AGRN,1,17,NCAM1,0.713,ATP1B1,0.277,ESRRG,0.01,
17,AGRN,1,17,NCAM1,0.713,CST3,0.01,JDP2,0.01,
17,AGRN,1,17,NCAM1,0.713,MBP,1,GCM2,0.01,
17,AGRN,1,17,NCAM1,0.713,PLP1,0.112,POU3F3,1,
17,SLIT2,0.825,17,PTCH1,0.112,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,PTCH1,0.112,CST3,0.01,JDP2,0.01,
17,SLIT2,0.825,17,PTCH1,0.112,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,PTCH1,0.112,PLP1,0.112,POU3F3,1,
17,AGRN,1,17,PTPRS,0.943,MBP,1,GCM2,0.01,
17,AGRN,1,17,PTPRS,0.943,ATP1B1,0.277,ESRRG,0.01,
17,AGRN,1,17,PTPRS,0.943,CST3,0.01,JDP2,0.01,
17,AGRN,1,17,PTPRS,0.943,PLP1,0.112,POU3F3,1,
17,SLIT2,0.825,17,ROBO1,0.324,ATP1B1,0.277,ESRRG,0.01,
17,SLIT1,0.01,17,ROBO1,0.324,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,ROBO1,0.324,CST3,0.01,JDP2,0.01,
17,SLIT1,0.01,17,ROBO1,0.324,MBP,1,GCM2,0.01,
17,SLIT1,0.01,17,ROBO1,0.324,CST3,0.01,JDP2,0.01,
17,SLIT2,0.825,17,ROBO1,0.324,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,ROBO1,0.324,PLP1,0.112,POU3F3,1,
17,SLIT1,0.01,17,ROBO1,0.324,PLP1,0.112,POU3F3,1,
17,SLIT2,0.825,17,ROBO2,0.01,CST3,0.01,JDP2,0.01,
17,SLIT2,0.825,17,ROBO2,0.01,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,ROBO2,0.01,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,ROBO2,0.01,PLP1,0.112,POU3F3,1,
17,SLIT2,0.825,17,ROBO3,1,ATP1B1,0.277,ESRRG,0.01,
17,SLIT2,0.825,17,ROBO3,1,MBP,1,GCM2,0.01,
17,SLIT2,0.825,17,ROBO3,1,PLP1,0.112,POU3F3,1,
17,SLIT2,0.825,17,ROBO3,1,CST3,0.01,JDP2,0.01,
2,GAS6,0.505,2,AXL,0.01,ATP1B1,0.297,ESRRG,0.013,
2,GAS6,0.505,2,AXL,0.01,CST3,0.058,ZFPM1,0.01,
2,GAS6,0.505,2,AXL,0.01,FTH1,0.618,ZFPM1,0.01,
2,GAS6,0.505,2,AXL,0.01,MOBP,0.138,FOXG1,0.01,
2,GAS6,0.505,2,AXL,0.01,PLP1,0.294,TBR1,0.01,
2,GAS6,0.505,2,AXL,0.01,SNAP25,0.01,ZIC1,1,
2,GAS6,0.505,2,AXL,0.01,MBP,1,POU3F1,0.01,
2,GAS6,0.505,2,MERTK,1,CST3,0.058,ZFPM1,0.01,
2,GAS6,0.505,2,MERTK,1,MOBP,0.138,FOXG1,0.01,
2,GAS6,0.505,2,MERTK,1,FTH1,0.618,ZFPM1,0.01,
2,GAS6,0.505,2,MERTK,1,SNAP25,0.01,ZIC1,1,
2,GAS6,0.505,2,MERTK,1,MBP,1,POU3F1,0.01,
2,GAS6,0.505,2,MERTK,1,ATP1B1,0.297,ESRRG,0.013,
2,GAS6,0.505,2,MERTK,1,PLP1,0.294,TBR1,0.01,
3,SLIT1,0.505,3,GPC1,1,SLC1A2,0.317,ZIC2,0.01,
3,SLIT1,0.505,3,GPC1,1,TMSB4X,0.671,JDP2,0.01,
3,SLIT1,0.505,3,GPC1,1,CAMK2A,0.836,EBF2,0.01,
3,SLIT1,0.505,3,GPC1,1,FTH1,1,ZFPM1,0.01,
