origin.population,ECM.component,ECM.value,receiving.population,ECM.receptor,receptor.value,target.gene,target.value,TF,TF.value,annotation
4,TNC,0.868,4,ITGB5,0.05,COL1A1,0.428,PLAGL1,0.01,
4,LAMA5,0.262,4,ITGB5,0.05,COL1A1,0.428,PLAGL1,0.01,
4,LAMA5,0.262,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,TNC,0.868,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,LAMC1,0.01,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,COL6A3,1,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,FN1,0.475,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,FN1,0.475,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,COMP,0.709,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,LAMA5,0.262,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,TNC,0.868,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,LAMB3,0.62,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,LAMB3,0.62,4,ITGB5,0.05,COL3A1,0.03,PLAGL1,0.01,
4,COL6A3,1,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,COMP,0.709,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,LAMC1,0.01,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,LAMB3,0.62,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,LAMA5,0.262,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,FN1,0.475,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,TNC,0.868,4,ITGB5,0.05,KRT14,1,IRX4,1,
4,COMP,0.709,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,LAMC1,0.01,4,ITGB5,0.05,KRT5,0.01,IRX4,1,
4,COMP,0.709,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,COL6A3,1,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,FN1,0.475,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,TNC,0.868,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,LAMB3,0.62,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,LAMC1,0.01,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,LAMA5,0.262,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,TNC,0.868,4,ITGB8,0.291,COL1A1,0.428,PLAGL1,0.01,
4,LAMC1,0.01,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,COL6A3,1,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,LAMB3,0.62,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,LAMA5,0.262,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,COMP,0.709,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,TNC,0.868,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,FN1,0.475,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,LAMC1,0.01,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,FN1,0.475,4,ITGB8,0.291,COL3A1,0.03,PLAGL1,0.01,
4,COL6A3,1,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,COL6A3,1,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,LAMA5,0.262,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,COMP,0.709,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,LAMB3,0.62,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,LAMA5,0.262,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,LAMB3,0.62,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,LAMC1,0.01,4,ITGB8,0.291,KRT14,1,IRX4,1,
4,COMP,0.709,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,FN1,0.475,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,TNC,0.868,4,ITGB8,0.291,KRT5,0.01,IRX4,1,
4,LAMA5,0.262,4,LAMC1,0.01,KRT14,1,IRX4,1,
4,LAMA5,0.262,4,LAMC1,0.01,COL1A1,0.428,PLAGL1,0.01,
4,LAMA5,0.262,4,LAMC1,0.01,COL3A1,0.03,PLAGL1,0.01,
4,LAMA5,0.262,4,LAMC1,0.01,KRT5,0.01,IRX4,1,
4,LAMB3,0.62,4,LGALS3BP,0.05,KRT14,1,IRX4,1,
4,LAMB3,0.62,4,LGALS3BP,0.05,COL1A1,0.428,PLAGL1,0.01,
4,LAMB3,0.62,4,LGALS3BP,0.05,COL3A1,0.03,PLAGL1,0.01,
4,LAMB3,0.62,4,LGALS3BP,0.05,KRT5,0.01,IRX4,1,
4,AGRN,0.284,4,LRP1,0.113,COL1A1,0.428,PLAGL1,0.01,
4,AGRN,0.284,4,LRP1,0.113,COL3A1,0.03,PLAGL1,0.01,
4,AGRN,0.284,4,LRP1,0.113,KRT14,1,IRX4,1,
4,AGRN,0.284,4,LRP1,0.113,KRT5,0.01,IRX4,1,
4,COMP,0.709,4,SDC1,0.375,COL1A1,0.428,PLAGL1,0.01,
4,COMP,0.709,4,SDC1,0.375,KRT14,1,IRX4,1,
4,FN1,0.475,4,SDC1,0.375,KRT14,1,IRX4,1,
4,COL6A3,1,4,SDC1,0.375,KRT14,1,IRX4,1,
4,TNC,0.868,4,SDC1,0.375,KRT14,1,IRX4,1,
4,FN1,0.475,4,SDC1,0.375,COL1A1,0.428,PLAGL1,0.01,
4,TNC,0.868,4,SDC1,0.375,COL1A1,0.428,PLAGL1,0.01,
4,COL6A3,1,4,SDC1,0.375,COL1A1,0.428,PLAGL1,0.01,
4,FN1,0.475,4,SDC1,0.375,COL3A1,0.03,PLAGL1,0.01,
4,COMP,0.709,4,SDC1,0.375,COL3A1,0.03,PLAGL1,0.01,
4,COL6A3,1,4,SDC1,0.375,COL3A1,0.03,PLAGL1,0.01,
4,COMP,0.709,4,SDC1,0.375,KRT5,0.01,IRX4,1,
4,TNC,0.868,4,SDC1,0.375,KRT5,0.01,IRX4,1,
4,TNC,0.868,4,SDC1,0.375,COL3A1,0.03,PLAGL1,0.01,
4,FN1,0.475,4,SDC1,0.375,KRT5,0.01,IRX4,1,
4,COL6A3,1,4,SDC1,0.375,KRT5,0.01,IRX4,1,
4,COL6A3,1,4,SDC4,0.291,COL1A1,0.428,PLAGL1,0.01,
4,COL6A3,1,4,SDC4,0.291,KRT14,1,IRX4,1,
4,FN1,0.475,4,SDC4,0.291,COL1A1,0.428,PLAGL1,0.01,
4,COMP,0.709,4,SDC4,0.291,KRT14,1,IRX4,1,
4,TNC,0.868,4,SDC4,0.291,COL1A1,0.428,PLAGL1,0.01,
4,COMP,0.709,4,SDC4,0.291,COL1A1,0.428,PLAGL1,0.01,
4,TNC,0.868,4,SDC4,0.291,KRT14,1,IRX4,1,
4,COMP,0.709,4,SDC4,0.291,KRT5,0.01,IRX4,1,
4,FN1,0.475,4,SDC4,0.291,KRT14,1,IRX4,1,
4,COL6A3,1,4,SDC4,0.291,COL3A1,0.03,PLAGL1,0.01,
4,TNC,0.868,4,SDC4,0.291,KRT5,0.01,IRX4,1,
4,TNC,0.868,4,SDC4,0.291,COL3A1,0.03,PLAGL1,0.01,
4,FN1,0.475,4,SDC4,0.291,COL3A1,0.03,PLAGL1,0.01,
4,COMP,0.709,4,SDC4,0.291,COL3A1,0.03,PLAGL1,0.01,
4,FN1,0.475,4,SDC4,0.291,KRT5,0.01,IRX4,1,
4,COL6A3,1,4,SDC4,0.291,KRT5,0.01,IRX4,1,
5,COL6A3,0.05,5,CD44,1,COL1A1,1,TRERF1,1,
5,LAMA5,0.01,5,CD44,1,COL1A1,1,TRERF1,1,
5,LAMC1,0.01,5,CD44,1,COL1A1,1,TRERF1,1,
5,LAMC1,0.01,5,CD44,1,COL3A1,0.068,TRERF1,1,
5,COL6A3,0.05,5,CD44,1,COL1A2,0.01,SOX21,0.01,
5,COL1A1,1,5,CD44,1,COL3A1,0.068,TRERF1,1,
5,COL1A1,1,5,CD44,1,COL1A1,1,TRERF1,1,
5,LAMA5,0.01,5,CD44,1,COL1A2,0.01,SOX21,0.01,
5,LAMA5,0.01,5,CD44,1,COL3A1,0.068,TRERF1,1,
5,LAMC1,0.01,5,CD44,1,COL1A2,0.01,SOX21,0.01,
5,COL6A3,0.05,5,CD44,1,COL3A1,0.068,TRERF1,1,
5,COL1A1,1,5,CD44,1,COL1A2,0.01,SOX21,0.01,
5,TNC,0.028,5,EGFR,0.04,COL1A1,1,TRERF1,1,
5,TNC,0.028,5,EGFR,0.04,COL3A1,0.068,TRERF1,1,
5,TNC,0.028,5,EGFR,0.04,COL1A2,0.01,SOX21,0.01,
5,TNC,0.028,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,TNC,0.028,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,TNC,0.028,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGA6,0.274,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGA6,0.274,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGA6,0.274,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,TNC,0.028,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,TNC,0.028,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COL6A3,0.05,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COMP,0.039,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,TNC,0.028,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,LAMC1,0.01,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGB4,0.01,COL1A1,1,TRERF1,1,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,ITGB4,0.01,COL3A1,0.068,TRERF1,1,a6b4 complex is enriched in the population
5,COL1A1,1,5,ITGB4,0.01,COL1A2,0.01,SOX21,0.01,a6b4 complex is enriched in the population
5,LAMA5,0.01,5,LAMC1,0.023,COL1A1,1,TRERF1,1,
5,LAMA5,0.01,5,LAMC1,0.023,COL3A1,0.068,TRERF1,1,
5,LAMA5,0.01,5,LAMC1,0.023,COL1A2,0.01,SOX21,0.01,
5,COL6A3,0.05,5,SDC1,0.419,COL1A2,0.01,SOX21,0.01,
5,TNC,0.028,5,SDC1,0.419,COL1A2,0.01,SOX21,0.01,
5,COL1A1,1,5,SDC1,0.419,COL3A1,0.068,TRERF1,1,
5,COL6A3,0.05,5,SDC1,0.419,COL1A1,1,TRERF1,1,
5,TNC,0.028,5,SDC1,0.419,COL1A1,1,TRERF1,1,
5,COMP,0.039,5,SDC1,0.419,COL1A1,1,TRERF1,1,
5,COMP,0.039,5,SDC1,0.419,COL3A1,0.068,TRERF1,1,
5,TNC,0.028,5,SDC1,0.419,COL3A1,0.068,TRERF1,1,
5,COL6A3,0.05,5,SDC1,0.419,COL3A1,0.068,TRERF1,1,
5,COMP,0.039,5,SDC1,0.419,COL1A2,0.01,SOX21,0.01,
5,COL1A1,1,5,SDC1,0.419,COL1A1,1,TRERF1,1,
5,COL1A1,1,5,SDC1,0.419,COL1A2,0.01,SOX21,0.01,
